n|rsc|org|tag|tagId
609|mataan_ashkelon|ministry_of_transport|הסעת המונים|--
609|mataan_ashkelon|ministry_of_transport|חצב|--
609|mataan_ashkelon|ministry_of_transport|ממג|--
609|mataan_ashkelon|ministry_of_transport|מתען|--
609|mataan_ashkelon|ministry_of_transport|תחבורה ציבורית|--
609|mataan_ashkelon|ministry_of_transport|תחצ|--
611|matash|ministry_of_the_environment|אתרים סביבתיים|--
611|matash|ministry_of_the_environment|טיהור שפכים|--
611|matash|ministry_of_the_environment|סביבה|--
611|matash|ministry_of_the_environment|שפכים|--
612|maxdischarge_yearlyvolume|water_authority|discharge|--
612|maxdischarge_yearlyvolume|water_authority|volume|--
612|maxdischarge_yearlyvolume|water_authority|water|--
612|maxdischarge_yearlyvolume|water_authority|הידרומטריה|--
612|maxdischarge_yearlyvolume|water_authority|מים|--
612|maxdischarge_yearlyvolume|water_authority|נפח|--
612|maxdischarge_yearlyvolume|water_authority|ספיקה|--
612|maxdischarge_yearlyvolume|water_authority|רשות המים|--
612|maxdischarge_yearlyvolume|water_authority|תחנה הידרומטרית|--
613|max_min_longtermforecast|meteorological_service|השירות המטאורולוגי|--
614|mazon|rabanot|איכות מזון|--
614|mazon|rabanot|גוף כשרות|--
614|mazon|rabanot|חומרי גלם|--
614|mazon|rabanot|כשרות|--
614|mazon|rabanot|מוצר|--
614|mazon|rabanot|מוצרי מזון|--
614|mazon|rabanot|מזון|--
614|mazon|rabanot|מיובאים|--
614|mazon|rabanot|רבנות|--
615|mdn-status|ministry_of_exterior|מדינות|--
615|mdn-status|ministry_of_exterior|משרד החוץ|--
615|mdn-status|ministry_of_exterior|סטטוס יחסים|--
616|measlescoverage|ministry-health|בריאות|--
616|measlescoverage|ministry-health|חיסונים|--
616|measlescoverage|ministry-health|חצב|--
616|measlescoverage|ministry-health|מחלו|--
616|measlescoverage|ministry-health|מחלו זיהומיו|--
616|measlescoverage|ministry-health|משרד הבריאו|--
617|mechir-lamishtaken|ministry_of_housing|בינוי|--
617|mechir-lamishtaken|ministry_of_housing|דיור|--
617|mechir-lamishtaken|ministry_of_housing|דירה בהנחה|--
617|mechir-lamishtaken|ministry_of_housing|מחיר למשתכן|--
617|mechir-lamishtaken|ministry_of_housing|שיכון|--
618|medical-tourism-agent-list|ministry-health|תיירות מרפא|--
620|mehir_yevuan|ministry_of_transport|כלי רכב|--
620|mehir_yevuan|ministry_of_transport|משרד התחבורה|--
620|mehir_yevuan|ministry_of_transport|רכב|--
620|mehir_yevuan|ministry_of_transport|תחבורה|--
621|mekorot_development_plan|water_authority|רשות המים|--
622|membership-in-liquidation|ministry_of_justice|משרד המשפטים|--
623|mentalhealthclinics|ministry-health|בריאות|--
623|mentalhealthclinics|ministry-health|בריאות הנפש|--
623|mentalhealthclinics|ministry-health|בריאות ורווחה|--
623|mentalhealthclinics|ministry-health|מוסדות רפואיים|--
623|mentalhealthclinics|ministry-health|מרפאות בריאות נפש|--
623|mentalhealthclinics|ministry-health|משרד הבריאות|--
624|mental-health-institutions-emergency-health-unit|ministry-health|בריאות הנפש|--
624|mental-health-institutions-emergency-health-unit|ministry-health|שעת חירום|--
625|meonotyommaaleadumim|maaleedumim|חינוך|--
625|meonotyommaaleadumim|maaleedumim|מעונות יום|--
625|meonotyommaaleadumim|maaleedumim|רווחה|--
626|merchav_tichnun|iplan|וועדות|--
626|merchav_tichnun|iplan|וועדות תכנון|--
626|merchav_tichnun|iplan|ועדה לתכנון ולבניה|--
626|merchav_tichnun|iplan|מרחב תכנון|--
626|merchav_tichnun|iplan|מרחבי תכנון|--
627|merhavironi|ministry_of_transport|GIS|--
627|merhavironi|ministry_of_transport|חצב|--
627|merhavironi|ministry_of_transport|ממג|--
627|merhavironi|ministry_of_transport|מרחבים עירוניים|--
627|merhavironi|ministry_of_transport|תחבורה ציבורית|--
628|metachnenim|ministry_of_housing|וועדות תכנון|--
628|metachnenim|ministry_of_housing|מאגר|--
628|metachnenim|ministry_of_housing|מודדים|--
628|metachnenim|ministry_of_housing|משרד השיכון|--
628|metachnenim|ministry_of_housing|מתכננים|--
629|metadata|meteorological_service|גשם|--
629|metadata|meteorological_service|הומוגני|--
629|metadata|meteorological_service|טמפרטורה|--
630|metavhim|ministry_of_justice|משרד המשפטים|--
630|metavhim|ministry_of_justice|מתווכים פעילים|--
631|metrofan|ministry_of_transport|gis|--
631|metrofan|ministry_of_transport|אופניים|--
631|metrofan|ministry_of_transport|חיפה|--
631|metrofan|ministry_of_transport|חצב|--
631|metrofan|ministry_of_transport|טירת הכרמל|--
631|metrofan|ministry_of_transport|ממג|--
631|metrofan|ministry_of_transport|נשר|--
631|metrofan|ministry_of_transport|קריות|--
631|metrofan|ministry_of_transport|רשת שבילים|--
631|metrofan|ministry_of_transport|תכנית אב|--
632|metro_line|ministry_of_transport|GIS|--
632|metro_line|ministry_of_transport|METRO|--
632|metro_line|ministry_of_transport|הסעת המונים|--
632|metro_line|ministry_of_transport|מטרו|--
632|metro_line|ministry_of_transport|מטרופולין תל אביב|--
632|metro_line|ministry_of_transport|ממג|--
632|metro_line|ministry_of_transport|קווים|--
633|metronit|ministry_of_transport|GIS|--
633|metronit|ministry_of_transport|חצב|--
633|metronit|ministry_of_transport|מטרונית|--
633|metronit|ministry_of_transport|ממג|--
633|metronit|ministry_of_transport|קווים|--
633|metronit|ministry_of_transport|תחבורה ציבורית|--
634|metro_stat|ministry_of_transport|GIS|--
634|metro_stat|ministry_of_transport|METRO|--
634|metro_stat|ministry_of_transport|מטרו|--
634|metro_stat|ministry_of_transport|מטרופולין תל אביב|--
634|metro_stat|ministry_of_transport|ממג|--
634|metro_stat|ministry_of_transport|תחנות|--
635|mevakshimpatents|ministry_of_justice|משפטים|--
636|mfaamanot|ministry_of_exterior|משרד החוץ|--
637|mfa_un|ministry_of_exterior|אום|--
639|mhamad-hahisha|socialequality|אישה|--
639|mhamad-hahisha|socialequality|מעמד|--
639|mhamad-hahisha|socialequality|מעמד האישה|--
639|mhamad-hahisha|socialequality|קול|--
639|mhamad-hahisha|socialequality|קול קורא|--
639|mhamad-hahisha|socialequality|קורא|--
639|mhamad-hahisha|socialequality|רשויות|--
640|miflas2012|ministry_of_the_environment|זיהום אוויר|--
640|miflas2012|ministry_of_the_environment|מפעלים|--
640|miflas2012|ministry_of_the_environment|סביבה|--
640|miflas2012|ministry_of_the_environment|פליטות|--
640|miflas2012|ministry_of_the_environment|פסולת|--
640|miflas2012|ministry_of_the_environment|שפכים|--
641|miflas2013|ministry_of_the_environment|זיהום אוויר|--
641|miflas2013|ministry_of_the_environment|מפעלים|--
641|miflas2013|ministry_of_the_environment|סביבה|--
641|miflas2013|ministry_of_the_environment|פליטות|--
641|miflas2013|ministry_of_the_environment|פסולת|--
641|miflas2013|ministry_of_the_environment|שפכים|--
642|miflas2014|ministry_of_the_environment|זיהום אוויר|--
642|miflas2014|ministry_of_the_environment|מפעלים|--
642|miflas2014|ministry_of_the_environment|סביבה|--
642|miflas2014|ministry_of_the_environment|פליטות|--
642|miflas2014|ministry_of_the_environment|פסולת|--
642|miflas2014|ministry_of_the_environment|שפכים|--
645|miflas2017|ministry_of_the_environment|זיהום אוויר|--
645|miflas2017|ministry_of_the_environment|מפעלים|--
645|miflas2017|ministry_of_the_environment|מרשם הפליטות לסביבה|--
645|miflas2017|ministry_of_the_environment|סביבה|--
645|miflas2017|ministry_of_the_environment|פליטות|--
645|miflas2017|ministry_of_the_environment|פסולת|--
645|miflas2017|ministry_of_the_environment|שפכים|--
646|mile_post|ministry_of_transport|GIS|--
646|mile_post|ministry_of_transport|MILEPOST|--
646|mile_post|ministry_of_transport|כביש|--
646|mile_post|ministry_of_transport|ממג|--
646|mile_post|ministry_of_transport|ציון דרך|--
647|mimshakim_2023|ministry_of_transport|2023|--
647|mimshakim_2023|ministry_of_transport|GIS|--
647|mimshakim_2023|ministry_of_transport|אגף תכנון|--
647|mimshakim_2023|ministry_of_transport|מטרופולין תל אביב|--
647|mimshakim_2023|ministry_of_transport|ממג|--
647|mimshakim_2023|ministry_of_transport|ממשקים|--
648|mimshakim_2030|ministry_of_transport|2030|--
648|mimshakim_2030|ministry_of_transport|GIS|--
648|mimshakim_2030|ministry_of_transport|אגף תכנון|--
648|mimshakim_2030|ministry_of_transport|ממג|--
648|mimshakim_2030|ministry_of_transport|ממשקים|--
649|misgadim|interior_affairs|mosque|--
649|misgadim|interior_affairs|מסגד|--
649|misgadim|interior_affairs|מסגדים|--
650|mishmoret|ministry_of_justice|משמורת|--
650|mishmoret|ministry_of_justice|משרד המשפטים|--
651|mishtatef|cma|אוצר וכלכלה|--
651|mishtatef|cma|השקעות|--
651|mishtatef|cma|נייר ערך בודד|--
651|mishtatef|cma|ענפי מסחר|--
651|mishtatef|cma|רשימות נכסים|--
651|mishtatef|cma|רשימת נכס בודד|--
651|mishtatef|cma|שווי הוגן|--
651|mishtatef|cma|שווי שוק|--
652|misradei_hakirot|ministry_of_justice|חקירות|--
653|miutim_poi|ministry_of_transport|דרכים|--
653|miutim_poi|ministry_of_transport|החברה הערבית|--
653|miutim_poi|ministry_of_transport|חצב|--
653|miutim_poi|ministry_of_transport|מאגר פרויקטים|--
653|miutim_poi|ministry_of_transport|עירוני|--
653|miutim_poi|ministry_of_transport|תכנון כללי|--
653|miutim_poi|ministry_of_transport|תכנית אב|--
654|miutim_prj|ministry_of_transport|דרכים|--
654|miutim_prj|ministry_of_transport|החברה הערבית|--
654|miutim_prj|ministry_of_transport|חצב|--
654|miutim_prj|ministry_of_transport|מאגר פרויקטים|--
654|miutim_prj|ministry_of_transport|עירוני|--
654|miutim_prj|ministry_of_transport|תכנון כללי|--
654|miutim_prj|ministry_of_transport|תכנית אב|--
655|miutim_risk|ministry_of_transport|דרכים|--
655|miutim_risk|ministry_of_transport|החברה הערבית|--
655|miutim_risk|ministry_of_transport|חצב|--
655|miutim_risk|ministry_of_transport|מאגר פרויקטים|--
655|miutim_risk|ministry_of_transport|עירוני|--
655|miutim_risk|ministry_of_transport|תכנון כללי|--
655|miutim_risk|ministry_of_transport|תכנית אב|--
656|mizrakot_maim-br7|beer-sheva|תכנון עיר וגיאוגרפיה|--
659|moadoniot|maaleedumim|גני ילדים|--
659|moadoniot|maaleedumim|חינוך|--
659|moadoniot|maaleedumim|מעדוניות|--
661|modedim|israel_mapping_center|המרכז למיפוי ישראל|--
661|modedim|israel_mapping_center|מדידות|--
661|modedim|israel_mapping_center|מודדים|--
662|mohalim-list|rabanot|בריתות|--
662|mohalim-list|rabanot|מוהל|--
662|mohalim-list|rabanot|מוהל מוסמך|--
662|mohalim-list|rabanot|מוהלים|--
662|mohalim-list|rabanot|מוהלים מוסמכים|--
662|mohalim-list|rabanot|רבנות|--
662|mohalim-list|rabanot|רשימת מוהלים|--
663|moj-amutot|ministry_of_justice|משרד המשפטים|--
664|mokdey_teunot-drachim_2018|lamas|תאונות דרכים|--
664|mokdey_teunot-drachim_2018|lamas|תאונות דרכים עם נפגים|--
664|mokdey_teunot-drachim_2018|lamas|תחבורה|--
668|molsa-homeless-units|ministry_of_social_affairs|בריאו ורווחה|--
668|molsa-homeless-units|ministry_of_social_affairs|דרי רחוב|--
670|molsa-outerhomes-elderly|ministry_of_social_affairs|בריאות ורווחה|--
670|molsa-outerhomes-elderly|ministry_of_social_affairs|בתי אבות|--
670|molsa-outerhomes-elderly|ministry_of_social_affairs|משרד הרווחה|--
672|molsa-outerhomes-elderly-vacation|ministry_of_social_affairs|אזרחים וותיקים|--
672|molsa-outerhomes-elderly-vacation|ministry_of_social_affairs|בריאות ורווחה|--
672|molsa-outerhomes-elderly-vacation|ministry_of_social_affairs|נופשונים|--
677|molsa-social-departmentsd-list-ar|ministry_of_social_affairs|בריאות ורווחה|--
677|molsa-social-departmentsd-list-ar|ministry_of_social_affairs|משרד הרווחה|--
680|molsa-volunteering-coordinators|ministry_of_social_affairs|בריאות ורווחה|--
680|molsa-volunteering-coordinators|ministry_of_social_affairs|התנדבות|--
680|molsa-volunteering-coordinators|ministry_of_social_affairs|רשויות|--
680|molsa-volunteering-coordinators|ministry_of_social_affairs|רשויות מקומיות|--
681|monthly-statistics|social_security|אוכלוסיה|--
681|monthly-statistics|social_security|אוצר וכלכלה|--
681|monthly-statistics|social_security|הלשכה המרכזית לסטטיסטיקה|--
682|mops-gov-il|ministry_of_internal_security|כבאות והצלה|--
682|mops-gov-il|ministry_of_internal_security|מדד אלימות|--
682|mops-gov-il|ministry_of_internal_security|מחקרים|--
682|mops-gov-il|ministry_of_internal_security|משטרת ישראל|--
682|mops-gov-il|ministry_of_internal_security|משמר הגבול|--
682|mops-gov-il|ministry_of_internal_security|סקרים|--
682|mops-gov-il|ministry_of_internal_security|עמדות הציבור|--
682|mops-gov-il|ministry_of_internal_security|שביעות רצון|--
682|mops-gov-il|ministry_of_internal_security|שירות בתי הסוהר|--
683|moreh-dereh-eng|ministry_of_tourism|אוכלוסיה|--
683|moreh-dereh-eng|ministry_of_tourism|מורי דרך|--
683|moreh-dereh-eng|ministry_of_tourism|משרד התיירות|--
683|moreh-dereh-eng|ministry_of_tourism|תיירות|--
684|mosdot|ministry_of_education|משרד החינוך|--
686|motorcycle|ministry_of_transport|כלי רכב|--
686|motorcycle|ministry_of_transport|משרד התחבורה|--
686|motorcycle|ministry_of_transport|רכב|--
686|motorcycle|ministry_of_transport|תחבורה|--
687|mrl|ministry_of_agriculture|בריאות|--
687|mrl|ministry_of_agriculture|חומרי הדברה|--
687|mrl|ministry_of_agriculture|חקלאות|--
687|mrl|ministry_of_agriculture|מזון|--
687|mrl|ministry_of_agriculture|סביבה|--
692|municipal-corporations|interior_affairs|בעלי שליטה|--
692|municipal-corporations|interior_affairs|תאגיד|--
692|municipal-corporations|interior_affairs|תאגיד עירוני|--
693|municipal_indices|pmo|דוחות מבוקרים|--
693|municipal_indices|pmo|מדדים|--
693|municipal_indices|pmo|מדדים מונציפלים|--
693|municipal_indices|pmo|מוניצפאלי|--
693|municipal_indices|pmo|משרד הפנים|--
693|municipal_indices|pmo|נתוני הלמס|--
693|municipal_indices|pmo|רשויות מקומיות|--
694|musachim|ministry_of_transport|משרד התחבורה|--
694|musachim|ministry_of_transport|רכב|--
694|musachim|ministry_of_transport|תחבורה|--
695|my-bills|knesset|בהכנה בוועדה|--
695|my-bills|knesset|הכנסת|--
695|my-bills|knesset|הנחה במליאה|--
695|my-bills|knesset|הצעות חוק|--
695|my-bills|knesset|חקיקה|--
695|my-bills|knesset|כנסת|--
695|my-bills|knesset|לדיון במליאה|--
695|my-bills|knesset|קריאה ראשונה|--
695|my-bills|knesset|קריאה שלישית|--
695|my-bills|knesset|קריאה שנייה|--
696|my-dataest|science-and-technology|משרד המדע|--
697|my_dataset|religion-office|הדלקת נרות|--
697|my_dataset|religion-office|חג|--
697|my_dataset|religion-office|שבת|--
698|my-dataset2|science-and-technology|משרד המדע|--
699|my-dataset3|science-and-technology|משרד המדע|--
700|my-dataset4|science-and-technology|משרד המדע|--
701|my-dataset5|culture_and_sports|משרד התרבות והספורט|--
703|n2r|ministry_of_transport|משיטים וימאים|--
703|n2r|ministry_of_transport|משרד התחבורה|--
703|n2r|ministry_of_transport|ספנות ונמלים|--
703|n2r|ministry_of_transport|תחבורה|--
704|nataz_completion|ministry_of_transport|gis|--
704|nataz_completion|ministry_of_transport|השלמה|--
704|nataz_completion|ministry_of_transport|חצב|--
704|nataz_completion|ministry_of_transport|ממג|--
704|nataz_completion|ministry_of_transport|נתיבי העדפה|--
704|nataz_completion|ministry_of_transport|תחבורה ציבורית|--
705|nataz_kayam|ministry_of_transport|GIS|--
705|nataz_kayam|ministry_of_transport|אוטובוס|--
705|nataz_kayam|ministry_of_transport|ממג|--
705|nataz_kayam|ministry_of_transport|נתיבי העדפה|--
705|nataz_kayam|ministry_of_transport|נתצ|--
706|nataz_planned|ministry_of_transport|GIS|--
706|nataz_planned|ministry_of_transport|אוטובוס|--
706|nataz_planned|ministry_of_transport|ממג|--
706|nataz_planned|ministry_of_transport|נתיבי העדפה|--
706|nataz_planned|ministry_of_transport|נתצ|--
707|nataz_strategic|ministry_of_transport|חצב|--
707|nataz_strategic|ministry_of_transport|משרד התחבורה|--
707|nataz_strategic|ministry_of_transport|נתיבי העדפה|--
707|nataz_strategic|ministry_of_transport|תכנית אסטרטגית|--
708|nationalcanopytrees|israel_mapping_center|אקלים|--
708|nationalcanopytrees|israel_mapping_center|המרכז למיפוי ישראל|--
708|nationalcanopytrees|israel_mapping_center|צל|--
708|nationalcanopytrees|israel_mapping_center|צמחיה|--
709|nativ|nativ|חוק השבות|--
709|nativ|nativ|לשכת הקשר|--
709|nativ|nativ|מחלקת עלייה|--
709|nativ|nativ|מרכז תרבות|--
709|nativ|nativ|נתיב|--
709|nativ|nativ|קונסולר|--
710|nature-reservesmaaleadumim|maaleedumim|טבע|--
710|nature-reservesmaaleadumim|maaleedumim|טיולים|--
710|nature-reservesmaaleadumim|maaleedumim|שמורות טבע|--
711|nechasimb|cma|אוצר וכלכלה|--
711|nechasimb|cma|ביטוח|--
711|nechasimb|cma|גופים מוסדיים|--
711|nechasimb|cma|השקעות|--
711|nechasimb|cma|נכס בודד|--
711|nechasimb|cma|פירוט נכסים|--
711|nechasimb|cma|רשות שוק ההון|--
712|nechasimg|cma|אוצר וכלכלה|--
712|nechasimg|cma|גופים מוסדיים|--
712|nechasimg|cma|גמל|--
712|nechasimg|cma|השקעות|--
712|nechasimg|cma|נכס בודד|--
712|nechasimg|cma|פירוט נכסים|--
712|nechasimg|cma|רשות שוק ההון|--
713|nechasimp|cma|אוצר וכלכלה|--
713|nechasimp|cma|גופים מוסדיים|--
713|nechasimp|cma|השקעות|--
713|nechasimp|cma|נכס בודד|--
713|nechasimp|cma|פירוט נכסים|--
713|nechasimp|cma|פנסיה|--
713|nechasimp|cma|רשות שוק ההון|--
715|nitrogen_oxides|ministry_of_the_environment|זיהום אוויר|--
715|nitrogen_oxides|ministry_of_the_environment|מחצבות|--
715|nitrogen_oxides|ministry_of_the_environment|סביבה|--
715|nitrogen_oxides|ministry_of_the_environment|פליטות|--
715|nitrogen_oxides|ministry_of_the_environment|תעשיה|--
716|nitur-yamit|ministry_of_the_environment|זיהום|--
716|nitur-yamit|ministry_of_the_environment|חופים|--
716|nitur-yamit|ministry_of_the_environment|ים|--
716|nitur-yamit|ministry_of_the_environment|ניטור ימית|--
716|nitur-yamit|ministry_of_the_environment|סביבה|--
716|nitur-yamit|ministry_of_the_environment|שפכים|--
718|nmvoc|ministry_of_the_environment|זיהום אוויר|--
718|nmvoc|ministry_of_the_environment|מחצבות|--
718|nmvoc|ministry_of_the_environment|סביבה|--
718|nmvoc|ministry_of_the_environment|פליטות|--
718|nmvoc|ministry_of_the_environment|תעשיה|--
719|noise-duration|ministry_of_the_environment|דציבל|--
719|noise-duration|ministry_of_the_environment|דציבלים|--
719|noise-duration|ministry_of_the_environment|חוק למניעת מפגעים|--
719|noise-duration|ministry_of_the_environment|מפגע רעש|--
719|noise-duration|ministry_of_the_environment|מפלס רעש|--
719|noise-duration|ministry_of_the_environment|רעש|--
719|noise-duration|ministry_of_the_environment|רעש בלתי סביר|--
719|noise-duration|ministry_of_the_environment|רעש בסביבת מגורים|--
719|noise-duration|ministry_of_the_environment|רעש ממזגנים|--
719|noise-duration|ministry_of_the_environment|רעש ממפעלים|--
719|noise-duration|ministry_of_the_environment|רעש סביבתי|--
719|noise-duration|ministry_of_the_environment|תקנות|--
719|noise-duration|ministry_of_the_environment|תקנות התש''ן 1990|--
720|noshmim-lervacha|ministry_of_social_affairs|בריאות ורווחה|--
720|noshmim-lervacha|ministry_of_social_affairs|משרד הרווחה|--
721|notary|ministry_of_justice|משרד המשפטים|--
721|notary|ministry_of_justice|נוטריונים|--
721|notary|ministry_of_justice|רשימת הנוטריונים|--
723|nti_taba|ministry_of_transport|GIS|--
723|nti_taba|ministry_of_transport|דרכים|--
723|nti_taba|ministry_of_transport|ממג|--
723|nti_taba|ministry_of_transport|נתיבי ישראל|--
723|nti_taba|ministry_of_transport|תבע|--
723|nti_taba|ministry_of_transport|תכנית בנין עיר|--
724|nti_zhut_dereh|ministry_of_transport|GIS|--
724|nti_zhut_dereh|ministry_of_transport|דרך|--
724|nti_zhut_dereh|ministry_of_transport|זכות דרך|--
724|nti_zhut_dereh|ministry_of_transport|ממג|--
724|nti_zhut_dereh|ministry_of_transport|נתיבי ישראל|--
727|ntz-mail|ministry_of_exterior|משרד החוץ|--
727|ntz-mail|ministry_of_exterior|נציגויות|--
728|ntz-short|ministry_of_exterior|משרד החוץ|--
728|ntz-short|ministry_of_exterior|נציגויות|--
729|nursing-institutions-emergency-health-unit|ministry-health|מוסדות סיעודיים|--
729|nursing-institutions-emergency-health-unit|ministry-health|שעת חירום|--
730|nutrition-database|ministry-health|מזון|--
730|nutrition-database|ministry-health|מתכון|--
730|nutrition-database|ministry-health|ערכים תזונתיים|--
730|nutrition-database|ministry-health|צמרת|--
730|nutrition-database|ministry-health|קלוריות|--
730|nutrition-database|ministry-health|תזונה|--
736|obbusta2013|ministry_of_transport|מטרופולין תל אביב|--
736|obbusta2013|ministry_of_transport|סקר נוסעים|--
736|obbusta2013|ministry_of_transport|תחבורה ציבורית|--
737|obrailta_2013|ministry_of_transport|סקר נוסעים בתחנות|--
737|obrailta_2013|ministry_of_transport|רכבת|--
737|obrailta_2013|ministry_of_transport|תחבורה ציבורית|--
738|odata|knesset|ODATA|--
738|odata|knesset|odata|--
738|odata|knesset|הכנסת|--
738|odata|knesset|הצעות חוק|--
738|odata|knesset|ועדות הכנסת|--
738|odata|knesset|חוקים|--
738|odata|knesset|כנסת|--
738|odata|knesset|מידע על חקיקה|--
738|odata|knesset|מידע פרלמנטרי|--
738|odata|knesset|מליאת הכנסת|--
738|odata|knesset|סיעות וחברי הכנסת|--
738|odata|knesset|שאילתות|--
739|ofneidan|ministry_of_transport|GIS|--
739|ofneidan|ministry_of_transport|אופני דן|--
739|ofneidan|ministry_of_transport|אופנידן|--
739|ofneidan|ministry_of_transport|אופניים|--
739|ofneidan|ministry_of_transport|ממג|--
741|olim-1989-2015-age|ministry_of_immigrant_absorption|אוכלוסיה|--
741|olim-1989-2015-age|ministry_of_immigrant_absorption|לפי גיל|--
741|olim-1989-2015-age|ministry_of_immigrant_absorption|עולה חדש|--
741|olim-1989-2015-age|ministry_of_immigrant_absorption|עולים חדשים|--
741|olim-1989-2015-age|ministry_of_immigrant_absorption|עליה|--
741|olim-1989-2015-age|ministry_of_immigrant_absorption|עלייה|--
741|olim-1989-2015-age|ministry_of_immigrant_absorption|קליטת עלייה|--
742|olim-1989-2015-continent|ministry_of_immigrant_absorption|אוכלוסיה|--
742|olim-1989-2015-continent|ministry_of_immigrant_absorption|ארצות מוצא עולים|--
742|olim-1989-2015-continent|ministry_of_immigrant_absorption|עולה|--
742|olim-1989-2015-continent|ministry_of_immigrant_absorption|עולה חדש|--
742|olim-1989-2015-continent|ministry_of_immigrant_absorption|עולים|--
742|olim-1989-2015-continent|ministry_of_immigrant_absorption|עולים חדשים|--
742|olim-1989-2015-continent|ministry_of_immigrant_absorption|קליטת עלייה|--
743|olim-1989-2015-district|ministry_of_immigrant_absorption|אוכלוסיה|--
743|olim-1989-2015-district|ministry_of_immigrant_absorption|מחוזות משרד העלייה והקליטה|--
743|olim-1989-2015-district|ministry_of_immigrant_absorption|עולה|--
743|olim-1989-2015-district|ministry_of_immigrant_absorption|עולה חדש|--
743|olim-1989-2015-district|ministry_of_immigrant_absorption|עולים חדשים|--
743|olim-1989-2015-district|ministry_of_immigrant_absorption|עליה|--
743|olim-1989-2015-district|ministry_of_immigrant_absorption|עלייה|--
743|olim-1989-2015-district|ministry_of_immigrant_absorption|קליטת עלייה|--
744|olim-1989-2015-gender|ministry_of_immigrant_absorption|אוכלוסיה|--
744|olim-1989-2015-gender|ministry_of_immigrant_absorption|גברים|--
744|olim-1989-2015-gender|ministry_of_immigrant_absorption|מגדר|--
744|olim-1989-2015-gender|ministry_of_immigrant_absorption|נשים|--
744|olim-1989-2015-gender|ministry_of_immigrant_absorption|נשים וגברים|--
744|olim-1989-2015-gender|ministry_of_immigrant_absorption|עולה|--
744|olim-1989-2015-gender|ministry_of_immigrant_absorption|עולה חדש|--
744|olim-1989-2015-gender|ministry_of_immigrant_absorption|עולים|--
744|olim-1989-2015-gender|ministry_of_immigrant_absorption|עולים חדשים|--
744|olim-1989-2015-gender|ministry_of_immigrant_absorption|עליה|--
744|olim-1989-2015-gender|ministry_of_immigrant_absorption|עלייה|--
744|olim-1989-2015-gender|ministry_of_immigrant_absorption|קליטת עליה|--
744|olim-1989-2015-gender|ministry_of_immigrant_absorption|קליטת עלייה|--
745|olim-1989-2015-main|ministry_of_immigrant_absorption|אוכלוסיה|--
745|olim-1989-2015-main|ministry_of_immigrant_absorption|ארצות מוצא עולים חדשים|--
745|olim-1989-2015-main|ministry_of_immigrant_absorption|עולה|--
745|olim-1989-2015-main|ministry_of_immigrant_absorption|עולה חדש|--
745|olim-1989-2015-main|ministry_of_immigrant_absorption|עולים|--
745|olim-1989-2015-main|ministry_of_immigrant_absorption|עולים חדשים|--
745|olim-1989-2015-main|ministry_of_immigrant_absorption|עליה|--
745|olim-1989-2015-main|ministry_of_immigrant_absorption|עלייה|--
745|olim-1989-2015-main|ministry_of_immigrant_absorption|קליטת עליה|--
745|olim-1989-2015-main|ministry_of_immigrant_absorption|קליטת עלייה|--
746|olim-1989-2015-profession|ministry_of_immigrant_absorption|אוכלוסיה|--
746|olim-1989-2015-profession|ministry_of_immigrant_absorption|מקצועות|--
746|olim-1989-2015-profession|ministry_of_immigrant_absorption|מקצועות של עולים חדשים|--
746|olim-1989-2015-profession|ministry_of_immigrant_absorption|משלח יד|--
746|olim-1989-2015-profession|ministry_of_immigrant_absorption|עולה חדש|--
746|olim-1989-2015-profession|ministry_of_immigrant_absorption|עולים חדשים|--
746|olim-1989-2015-profession|ministry_of_immigrant_absorption|עליה|--
746|olim-1989-2015-profession|ministry_of_immigrant_absorption|עלייה|--
746|olim-1989-2015-profession|ministry_of_immigrant_absorption|קליטת עליה|--
746|olim-1989-2015-profession|ministry_of_immigrant_absorption|קליטת עלייה|--
747|olim-1989-2015-town-county|ministry_of_immigrant_absorption|אוכלוסיה|--
747|olim-1989-2015-town-county|ministry_of_immigrant_absorption|ישובים בישראל|--
747|olim-1989-2015-town-county|ministry_of_immigrant_absorption|עולה|--
747|olim-1989-2015-town-county|ministry_of_immigrant_absorption|עולה חדש|--
747|olim-1989-2015-town-county|ministry_of_immigrant_absorption|עולים|--
747|olim-1989-2015-town-county|ministry_of_immigrant_absorption|עולים חדשים|--
747|olim-1989-2015-town-county|ministry_of_immigrant_absorption|עלייה|--
747|olim-1989-2015-town-county|ministry_of_immigrant_absorption|קליטה|--
747|olim-1989-2015-town-county|ministry_of_immigrant_absorption|קליטת עליה|--
748|olim-1989-2015-year-month|ministry_of_immigrant_absorption|אוכלוסיה|--
748|olim-1989-2015-year-month|ministry_of_immigrant_absorption|עולה|--
748|olim-1989-2015-year-month|ministry_of_immigrant_absorption|עולה חדש|--
748|olim-1989-2015-year-month|ministry_of_immigrant_absorption|עולים חדשים|--
748|olim-1989-2015-year-month|ministry_of_immigrant_absorption|עליה|--
748|olim-1989-2015-year-month|ministry_of_immigrant_absorption|עלייה|--
748|olim-1989-2015-year-month|ministry_of_immigrant_absorption|קליטת עליה|--
748|olim-1989-2015-year-month|ministry_of_immigrant_absorption|קליטת עלייה|--
749|olim_2018_cities|ministry_of_immigrant_absorption|אוכלוסייה|--
749|olim_2018_cities|ministry_of_immigrant_absorption|עלייה|--
