n|rsc|org|tag|tagId
677|mchp-regional-schools|rural-education|בתי ספר איזוריים|--
677|mchp-regional-schools|rural-education|משרד החינוך|--
678|mdn-status|ministry_of_exterior|מדינות|--
678|mdn-status|ministry_of_exterior|משרד החוץ|--
678|mdn-status|ministry_of_exterior|סטטוס יחסים|--
679|measlescoverage|ministry-health|בריאות|--
679|measlescoverage|ministry-health|חיסונים|--
679|measlescoverage|ministry-health|חצב|--
679|measlescoverage|ministry-health|מחלו|--
679|measlescoverage|ministry-health|מחלו זיהומיו|--
679|measlescoverage|ministry-health|משרד הבריאו|--
680|mechir-lamishtaken|ministry_of_housing|בינוי|--
680|mechir-lamishtaken|ministry_of_housing|דיור|--
680|mechir-lamishtaken|ministry_of_housing|דירה בהנחה|--
680|mechir-lamishtaken|ministry_of_housing|מחיר למשתכן|--
680|mechir-lamishtaken|ministry_of_housing|שיכון|--
681|medical-tourism-agent-list|ministry-health|תיירות מרפא|--
683|mehir_yevuan|ministry_of_transport|כלי רכב|--
683|mehir_yevuan|ministry_of_transport|משרד התחבורה|--
683|mehir_yevuan|ministry_of_transport|רכב|--
683|mehir_yevuan|ministry_of_transport|תחבורה|--
684|mekorot_development_plan|water_authority|רשות המים|--
685|membership-in-liquidation|ministry_of_justice|משרד המשפטים|--
686|mentalhealthclinics|ministry-health|בריאות|--
686|mentalhealthclinics|ministry-health|בריאות הנפש|--
686|mentalhealthclinics|ministry-health|בריאות ורווחה|--
686|mentalhealthclinics|ministry-health|מוסדות רפואיים|--
686|mentalhealthclinics|ministry-health|מרפאות בריאות נפש|--
686|mentalhealthclinics|ministry-health|משרד הבריאות|--
687|mental-health-institutions-emergency-health-unit|ministry-health|בריאות הנפש|--
687|mental-health-institutions-emergency-health-unit|ministry-health|שעת חירום|--
688|meonotyommaaleadumim|maaleedumim|חינוך|--
688|meonotyommaaleadumim|maaleedumim|מעונות יום|--
688|meonotyommaaleadumim|maaleedumim|רווחה|--
689|merchav_tichnun|iplan|וועדות|--
689|merchav_tichnun|iplan|וועדות תכנון|--
689|merchav_tichnun|iplan|ועדה לתכנון ולבניה|--
689|merchav_tichnun|iplan|מרחב תכנון|--
689|merchav_tichnun|iplan|מרחבי תכנון|--
690|merhavironi|ministry_of_transport|GIS|--
690|merhavironi|ministry_of_transport|חצב|--
690|merhavironi|ministry_of_transport|ממג|--
690|merhavironi|ministry_of_transport|מרחבים עירוניים|--
690|merhavironi|ministry_of_transport|תחבורה ציבורית|--
691|metachnenim|ministry_of_housing|וועדות תכנון|--
691|metachnenim|ministry_of_housing|מאגר|--
691|metachnenim|ministry_of_housing|מודדים|--
691|metachnenim|ministry_of_housing|משרד השיכון|--
691|metachnenim|ministry_of_housing|מתכננים|--
692|metadata|meteorological_service|גשם|--
692|metadata|meteorological_service|הומוגני|--
692|metadata|meteorological_service|טמפרטורה|--
693|metavhim|ministry_of_justice|משרד המשפטים|--
693|metavhim|ministry_of_justice|מתווכים פעילים|--
694|metrofan|ministry_of_transport|gis|--
694|metrofan|ministry_of_transport|אופניים|--
694|metrofan|ministry_of_transport|חיפה|--
694|metrofan|ministry_of_transport|חצב|--
694|metrofan|ministry_of_transport|טירת הכרמל|--
694|metrofan|ministry_of_transport|ממג|--
694|metrofan|ministry_of_transport|נשר|--
694|metrofan|ministry_of_transport|קריות|--
694|metrofan|ministry_of_transport|רשת שבילים|--
694|metrofan|ministry_of_transport|תכנית אב|--
695|metro_line|ministry_of_transport|GIS|--
695|metro_line|ministry_of_transport|METRO|--
695|metro_line|ministry_of_transport|הסעת המונים|--
695|metro_line|ministry_of_transport|מטרו|--
695|metro_line|ministry_of_transport|מטרופולין תל אביב|--
695|metro_line|ministry_of_transport|ממג|--
695|metro_line|ministry_of_transport|קווים|--
696|metrology|moital|כלכלה|--
697|metronit|ministry_of_transport|GIS|--
697|metronit|ministry_of_transport|חצב|--
697|metronit|ministry_of_transport|מטרונית|--
697|metronit|ministry_of_transport|ממג|--
697|metronit|ministry_of_transport|קווים|--
697|metronit|ministry_of_transport|תחבורה ציבורית|--
698|metro_stat|ministry_of_transport|GIS|--
698|metro_stat|ministry_of_transport|METRO|--
698|metro_stat|ministry_of_transport|מטרו|--
698|metro_stat|ministry_of_transport|מטרופולין תל אביב|--
698|metro_stat|ministry_of_transport|ממג|--
698|metro_stat|ministry_of_transport|תחנות|--
699|mevakshimpatents|ministry_of_justice|משפטים|--
700|mfaamanot|ministry_of_exterior|משרד החוץ|--
701|mfa_un|ministry_of_exterior|אום|--
703|mhamad-hahisha|socialequality|אישה|--
703|mhamad-hahisha|socialequality|מעמד|--
703|mhamad-hahisha|socialequality|מעמד האישה|--
703|mhamad-hahisha|socialequality|קול|--
703|mhamad-hahisha|socialequality|קול קורא|--
703|mhamad-hahisha|socialequality|קורא|--
703|mhamad-hahisha|socialequality|רשויות|--
704|miflas2012|ministry_of_the_environment|זיהום אוויר|--
704|miflas2012|ministry_of_the_environment|מפעלים|--
704|miflas2012|ministry_of_the_environment|סביבה|--
704|miflas2012|ministry_of_the_environment|פליטות|--
704|miflas2012|ministry_of_the_environment|פסולת|--
704|miflas2012|ministry_of_the_environment|שפכים|--
705|miflas2013|ministry_of_the_environment|זיהום אוויר|--
705|miflas2013|ministry_of_the_environment|מפעלים|--
705|miflas2013|ministry_of_the_environment|סביבה|--
705|miflas2013|ministry_of_the_environment|פליטות|--
705|miflas2013|ministry_of_the_environment|פסולת|--
705|miflas2013|ministry_of_the_environment|שפכים|--
706|miflas2014|ministry_of_the_environment|זיהום אוויר|--
706|miflas2014|ministry_of_the_environment|מפעלים|--
706|miflas2014|ministry_of_the_environment|סביבה|--
706|miflas2014|ministry_of_the_environment|פליטות|--
706|miflas2014|ministry_of_the_environment|פסולת|--
706|miflas2014|ministry_of_the_environment|שפכים|--
709|miflas2017|ministry_of_the_environment|זיהום אוויר|--
709|miflas2017|ministry_of_the_environment|מפעלים|--
709|miflas2017|ministry_of_the_environment|מרשם הפליטות לסביבה|--
709|miflas2017|ministry_of_the_environment|סביבה|--
709|miflas2017|ministry_of_the_environment|פליטות|--
709|miflas2017|ministry_of_the_environment|פסולת|--
709|miflas2017|ministry_of_the_environment|שפכים|--
710|mile_post|ministry_of_transport|GIS|--
710|mile_post|ministry_of_transport|MILEPOST|--
710|mile_post|ministry_of_transport|כביש|--
710|mile_post|ministry_of_transport|ממג|--
710|mile_post|ministry_of_transport|ציון דרך|--
711|mimshakim_2023|ministry_of_transport|2023|--
711|mimshakim_2023|ministry_of_transport|GIS|--
711|mimshakim_2023|ministry_of_transport|אגף תכנון|--
711|mimshakim_2023|ministry_of_transport|מטרופולין תל אביב|--
711|mimshakim_2023|ministry_of_transport|ממג|--
711|mimshakim_2023|ministry_of_transport|ממשקים|--
712|mimshakim_2030|ministry_of_transport|2030|--
712|mimshakim_2030|ministry_of_transport|GIS|--
712|mimshakim_2030|ministry_of_transport|אגף תכנון|--
712|mimshakim_2030|ministry_of_transport|ממג|--
712|mimshakim_2030|ministry_of_transport|ממשקים|--
713|misgadim|interior_affairs|mosque|--
713|misgadim|interior_affairs|מסגד|--
713|misgadim|interior_affairs|מסגדים|--
714|mishmoret|ministry_of_justice|משמורת|--
714|mishmoret|ministry_of_justice|משרד המשפטים|--
715|mishtatef|cma|אוצר וכלכלה|--
715|mishtatef|cma|השקעות|--
715|mishtatef|cma|נייר ערך בודד|--
715|mishtatef|cma|ענפי מסחר|--
715|mishtatef|cma|רשימות נכסים|--
715|mishtatef|cma|רשימת נכס בודד|--
715|mishtatef|cma|שווי הוגן|--
715|mishtatef|cma|שווי שוק|--
716|misradei_hakirot|ministry_of_justice|חקירות|--
717|miutim_poi|ministry_of_transport|דרכים|--
717|miutim_poi|ministry_of_transport|החברה הערבית|--
717|miutim_poi|ministry_of_transport|חצב|--
717|miutim_poi|ministry_of_transport|מאגר פרויקטים|--
717|miutim_poi|ministry_of_transport|עירוני|--
717|miutim_poi|ministry_of_transport|תכנון כללי|--
717|miutim_poi|ministry_of_transport|תכנית אב|--
718|miutim_prj|ministry_of_transport|דרכים|--
718|miutim_prj|ministry_of_transport|החברה הערבית|--
718|miutim_prj|ministry_of_transport|חצב|--
718|miutim_prj|ministry_of_transport|מאגר פרויקטים|--
718|miutim_prj|ministry_of_transport|עירוני|--
718|miutim_prj|ministry_of_transport|תכנון כללי|--
718|miutim_prj|ministry_of_transport|תכנית אב|--
719|miutim_risk|ministry_of_transport|דרכים|--
719|miutim_risk|ministry_of_transport|החברה הערבית|--
719|miutim_risk|ministry_of_transport|חצב|--
719|miutim_risk|ministry_of_transport|מאגר פרויקטים|--
719|miutim_risk|ministry_of_transport|עירוני|--
719|miutim_risk|ministry_of_transport|תכנון כללי|--
719|miutim_risk|ministry_of_transport|תכנית אב|--
720|mizrakot_maim-br7|beer-sheva|תכנון עיר וגיאוגרפיה|--
723|moadoniot|maaleedumim|גני ילדים|--
723|moadoniot|maaleedumim|חינוך|--
723|moadoniot|maaleedumim|מעדוניות|--
725|modedim|israel_mapping_center|המרכז למיפוי ישראל|--
725|modedim|israel_mapping_center|מדידות|--
725|modedim|israel_mapping_center|מודדים|--
726|mohalim-list|rabanot|בריתות|--
726|mohalim-list|rabanot|מוהל|--
726|mohalim-list|rabanot|מוהל מוסמך|--
726|mohalim-list|rabanot|מוהלים|--
726|mohalim-list|rabanot|מוהלים מוסמכים|--
726|mohalim-list|rabanot|רבנות|--
726|mohalim-list|rabanot|רשימת מוהלים|--
727|moj-amutot|ministry_of_justice|משרד המשפטים|--
728|mokdey_teunot-drachim_2018|lamas|תאונות דרכים|--
728|mokdey_teunot-drachim_2018|lamas|תאונות דרכים עם נפגים|--
728|mokdey_teunot-drachim_2018|lamas|תחבורה|--
732|molsa-homeless-units|ministry_of_social_affairs|בריאו ורווחה|--
732|molsa-homeless-units|ministry_of_social_affairs|דרי רחוב|--
735|molsa-outerhomes-elderly-vacation|ministry_of_social_affairs|אזרחים וותיקים|--
735|molsa-outerhomes-elderly-vacation|ministry_of_social_affairs|בריאות ורווחה|--
735|molsa-outerhomes-elderly-vacation|ministry_of_social_affairs|נופשונים|--
740|molsa-social-departmentsd-list-ar|ministry_of_social_affairs|בריאות ורווחה|--
740|molsa-social-departmentsd-list-ar|ministry_of_social_affairs|משרד הרווחה|--
743|molsa-volunteering-coordinators|ministry_of_social_affairs|בריאות ורווחה|--
743|molsa-volunteering-coordinators|ministry_of_social_affairs|התנדבות|--
743|molsa-volunteering-coordinators|ministry_of_social_affairs|רשויות|--
743|molsa-volunteering-coordinators|ministry_of_social_affairs|רשויות מקומיות|--
744|monthly-statistics|social_security|אוכלוסיה|--
744|monthly-statistics|social_security|אוצר וכלכלה|--
744|monthly-statistics|social_security|הלשכה המרכזית לסטטיסטיקה|--
745|mops-gov-il|ministry_of_internal_security|כבאות והצלה|--
745|mops-gov-il|ministry_of_internal_security|מדד אלימות|--
745|mops-gov-il|ministry_of_internal_security|מחקרים|--
745|mops-gov-il|ministry_of_internal_security|משטרת ישראל|--
745|mops-gov-il|ministry_of_internal_security|משמר הגבול|--
745|mops-gov-il|ministry_of_internal_security|סקרים|--
745|mops-gov-il|ministry_of_internal_security|עמדות הציבור|--
745|mops-gov-il|ministry_of_internal_security|שביעות רצון|--
745|mops-gov-il|ministry_of_internal_security|שירות בתי הסוהר|--
746|moreh-dereh-eng|ministry_of_tourism|אוכלוסיה|--
746|moreh-dereh-eng|ministry_of_tourism|מורי דרך|--
746|moreh-dereh-eng|ministry_of_tourism|משרד התיירות|--
746|moreh-dereh-eng|ministry_of_tourism|תיירות|--
747|mosdot|ministry_of_education|משרד החינוך|--
749|motorcycle|ministry_of_transport|כלי רכב|--
749|motorcycle|ministry_of_transport|משרד התחבורה|--
749|motorcycle|ministry_of_transport|רכב|--
749|motorcycle|ministry_of_transport|תחבורה|--
750|mrl|ministry_of_agriculture|בריאות|--
750|mrl|ministry_of_agriculture|חומרי הדברה|--
750|mrl|ministry_of_agriculture|חקלאות|--
750|mrl|ministry_of_agriculture|מזון|--
750|mrl|ministry_of_agriculture|סביבה|--
755|multilingual-signage-db|ministry-health|בתי חולים|--
755|multilingual-signage-db|ministry-health|קופת חולים|--
755|multilingual-signage-db|ministry-health|שילוט|--
755|multilingual-signage-db|ministry-health|שפה|--
755|multilingual-signage-db|ministry-health|תרגום|--
756|municipal-authorities|cio|רשויות|--
756|municipal-authorities|cio|רשויות המקומיות|--
756|municipal-authorities|cio|רשות מוניציפלית|--
757|municipal-corporations|interior_affairs|בעלי שליטה|--
757|municipal-corporations|interior_affairs|תאגיד|--
757|municipal-corporations|interior_affairs|תאגיד עירוני|--
758|municipal_indices|pmo|דוחות מבוקרים|--
758|municipal_indices|pmo|מדדים|--
758|municipal_indices|pmo|מדדים מונציפלים|--
758|municipal_indices|pmo|מוניצפאלי|--
758|municipal_indices|pmo|משרד הפנים|--
758|municipal_indices|pmo|נתוני הלמס|--
758|municipal_indices|pmo|רשויות מקומיות|--
759|musachim|ministry_of_transport|משרד התחבורה|--
759|musachim|ministry_of_transport|רכב|--
759|musachim|ministry_of_transport|תחבורה|--
760|my-bills|knesset|בהכנה בוועדה|--
760|my-bills|knesset|הכנסת|--
760|my-bills|knesset|הנחה במליאה|--
760|my-bills|knesset|הצעות חוק|--
760|my-bills|knesset|חקיקה|--
760|my-bills|knesset|כנסת|--
760|my-bills|knesset|לדיון במליאה|--
760|my-bills|knesset|קריאה ראשונה|--
760|my-bills|knesset|קריאה שלישית|--
760|my-bills|knesset|קריאה שנייה|--
761|my-dataest|science-and-technology|משרד המדע|--
762|my_dataset|religion-office|הדלקת נרות|--
762|my_dataset|religion-office|חג|--
762|my_dataset|religion-office|שבת|--
763|my-dataset2|science-and-technology|משרד המדע|--
764|my-dataset3|science-and-technology|משרד המדע|--
765|my-dataset4|science-and-technology|משרד המדע|--
766|my-dataset5|culture_and_sports|משרד התרבות והספורט|--
768|n2r|ministry_of_transport|משיטים וימאים|--
768|n2r|ministry_of_transport|משרד התחבורה|--
768|n2r|ministry_of_transport|ספנות ונמלים|--
768|n2r|ministry_of_transport|תחבורה|--
769|nataz_completion|ministry_of_transport|gis|--
769|nataz_completion|ministry_of_transport|השלמה|--
769|nataz_completion|ministry_of_transport|חצב|--
769|nataz_completion|ministry_of_transport|ממג|--
769|nataz_completion|ministry_of_transport|נתיבי העדפה|--
769|nataz_completion|ministry_of_transport|תחבורה ציבורית|--
770|nataz_kayam|ministry_of_transport|GIS|--
770|nataz_kayam|ministry_of_transport|אוטובוס|--
770|nataz_kayam|ministry_of_transport|ממג|--
770|nataz_kayam|ministry_of_transport|נתיבי העדפה|--
770|nataz_kayam|ministry_of_transport|נתצ|--
771|nataz_planned|ministry_of_transport|GIS|--
771|nataz_planned|ministry_of_transport|אוטובוס|--
771|nataz_planned|ministry_of_transport|ממג|--
771|nataz_planned|ministry_of_transport|נתיבי העדפה|--
771|nataz_planned|ministry_of_transport|נתצ|--
772|nataz_strategic|ministry_of_transport|חצב|--
772|nataz_strategic|ministry_of_transport|משרד התחבורה|--
772|nataz_strategic|ministry_of_transport|נתיבי העדפה|--
772|nataz_strategic|ministry_of_transport|תכנית אסטרטגית|--
773|nationalcanopytrees|israel_mapping_center|אקלים|--
773|nationalcanopytrees|israel_mapping_center|המרכז למיפוי ישראל|--
773|nationalcanopytrees|israel_mapping_center|צל|--
773|nationalcanopytrees|israel_mapping_center|צמחיה|--
774|nativ|nativ|חוק השבות|--
774|nativ|nativ|לשכת הקשר|--
774|nativ|nativ|מחלקת עלייה|--
774|nativ|nativ|מרכז תרבות|--
774|nativ|nativ|נתיב|--
774|nativ|nativ|קונסולר|--
775|nature-reservesmaaleadumim|maaleedumim|טבע|--
775|nature-reservesmaaleadumim|maaleedumim|טיולים|--
775|nature-reservesmaaleadumim|maaleedumim|שמורות טבע|--
776|nechasimb|cma|אוצר וכלכלה|--
776|nechasimb|cma|ביטוח|--
776|nechasimb|cma|גופים מוסדיים|--
776|nechasimb|cma|השקעות|--
776|nechasimb|cma|נכס בודד|--
776|nechasimb|cma|פירוט נכסים|--
776|nechasimb|cma|רשות שוק ההון|--
777|nechasimg|cma|אוצר וכלכלה|--
777|nechasimg|cma|גופים מוסדיים|--
777|nechasimg|cma|גמל|--
777|nechasimg|cma|השקעות|--
777|nechasimg|cma|נכס בודד|--
777|nechasimg|cma|פירוט נכסים|--
777|nechasimg|cma|רשות שוק ההון|--
778|nechasimp|cma|אוצר וכלכלה|--
778|nechasimp|cma|גופים מוסדיים|--
778|nechasimp|cma|השקעות|--
778|nechasimp|cma|נכס בודד|--
778|nechasimp|cma|פירוט נכסים|--
778|nechasimp|cma|פנסיה|--
778|nechasimp|cma|רשות שוק ההון|--
779|new-olim-by-cities|ministry_of_immigrant_absorption|עולים חדשים|--
779|new-olim-by-cities|ministry_of_immigrant_absorption|רשויות מקומיות|--
781|new-olim-by-years|ministry_of_immigrant_absorption|עולים חדשים|--
781|new-olim-by-years|ministry_of_immigrant_absorption|עלייה וקליטה|--
783|nitrogen_oxides|ministry_of_the_environment|זיהום אוויר|--
783|nitrogen_oxides|ministry_of_the_environment|מחצבות|--
783|nitrogen_oxides|ministry_of_the_environment|סביבה|--
783|nitrogen_oxides|ministry_of_the_environment|פליטות|--
783|nitrogen_oxides|ministry_of_the_environment|תעשיה|--
784|nitur-yamit|ministry_of_the_environment|זיהום|--
784|nitur-yamit|ministry_of_the_environment|חופים|--
784|nitur-yamit|ministry_of_the_environment|ים|--
784|nitur-yamit|ministry_of_the_environment|ניטור ימית|--
784|nitur-yamit|ministry_of_the_environment|סביבה|--
784|nitur-yamit|ministry_of_the_environment|שפכים|--
786|nmvoc|ministry_of_the_environment|זיהום אוויר|--
786|nmvoc|ministry_of_the_environment|מחצבות|--
786|nmvoc|ministry_of_the_environment|סביבה|--
786|nmvoc|ministry_of_the_environment|פליטות|--
786|nmvoc|ministry_of_the_environment|תעשיה|--
787|noise-duration|ministry_of_the_environment|דציבל|--
787|noise-duration|ministry_of_the_environment|דציבלים|--
787|noise-duration|ministry_of_the_environment|חוק למניעת מפגעים|--
787|noise-duration|ministry_of_the_environment|מפגע רעש|--
787|noise-duration|ministry_of_the_environment|מפלס רעש|--
787|noise-duration|ministry_of_the_environment|רעש|--
787|noise-duration|ministry_of_the_environment|רעש בלתי סביר|--
787|noise-duration|ministry_of_the_environment|רעש בסביבת מגורים|--
787|noise-duration|ministry_of_the_environment|רעש ממזגנים|--
787|noise-duration|ministry_of_the_environment|רעש ממפעלים|--
787|noise-duration|ministry_of_the_environment|רעש סביבתי|--
787|noise-duration|ministry_of_the_environment|תקנות|--
787|noise-duration|ministry_of_the_environment|תקנות התש''ן 1990|--
788|noshmim-lervacha|ministry_of_social_affairs|בריאות ורווחה|--
788|noshmim-lervacha|ministry_of_social_affairs|משרד הרווחה|--
789|notary|ministry_of_justice|משרד המשפטים|--
789|notary|ministry_of_justice|נוטריונים|--
789|notary|ministry_of_justice|רשימת הנוטריונים|--
791|nti_taba|ministry_of_transport|GIS|--
791|nti_taba|ministry_of_transport|דרכים|--
791|nti_taba|ministry_of_transport|ממג|--
791|nti_taba|ministry_of_transport|נתיבי ישראל|--
791|nti_taba|ministry_of_transport|תבע|--
791|nti_taba|ministry_of_transport|תכנית בנין עיר|--
792|nti_zhut_dereh|ministry_of_transport|GIS|--
792|nti_zhut_dereh|ministry_of_transport|דרך|--
792|nti_zhut_dereh|ministry_of_transport|זכות דרך|--
792|nti_zhut_dereh|ministry_of_transport|ממג|--
792|nti_zhut_dereh|ministry_of_transport|נתיבי ישראל|--
795|ntz-mail|ministry_of_exterior|משרד החוץ|--
795|ntz-mail|ministry_of_exterior|נציגויות|--
796|ntz-short|ministry_of_exterior|משרד החוץ|--
796|ntz-short|ministry_of_exterior|נציגויות|--
797|nutrition-database|ministry-health|מזון|--
797|nutrition-database|ministry-health|מתכון|--
797|nutrition-database|ministry-health|ערכים תזונתיים|--
797|nutrition-database|ministry-health|צמרת|--
797|nutrition-database|ministry-health|קלוריות|--
797|nutrition-database|ministry-health|תזונה|--
803|obbusta2013|ministry_of_transport|מטרופולין תל אביב|--
803|obbusta2013|ministry_of_transport|סקר נוסעים|--
803|obbusta2013|ministry_of_transport|תחבורה ציבורית|--
804|obrailta_2013|ministry_of_transport|סקר נוסעים בתחנות|--
804|obrailta_2013|ministry_of_transport|רכבת|--
804|obrailta_2013|ministry_of_transport|תחבורה ציבורית|--
805|odata|knesset|ODATA|--
805|odata|knesset|odata|--
805|odata|knesset|הכנסת|--
805|odata|knesset|הצעות חוק|--
805|odata|knesset|ועדות הכנסת|--
805|odata|knesset|חוקים|--
805|odata|knesset|כנסת|--
805|odata|knesset|מידע על חקיקה|--
805|odata|knesset|מידע פרלמנטרי|--
805|odata|knesset|מליאת הכנסת|--
805|odata|knesset|סיעות וחברי הכנסת|--
805|odata|knesset|שאילתות|--
806|ofneidan|ministry_of_transport|GIS|--
806|ofneidan|ministry_of_transport|אופני דן|--
806|ofneidan|ministry_of_transport|אופנידן|--
806|ofneidan|ministry_of_transport|אופניים|--
806|ofneidan|ministry_of_transport|ממג|--
808|ogdan-education|netzivot|מכרזים בשירות המדינה|--
808|ogdan-education|netzivot|תנאי סף|--
809|olim-1989-2015-age|ministry_of_immigrant_absorption|אוכלוסיה|--
809|olim-1989-2015-age|ministry_of_immigrant_absorption|לפי גיל|--
809|olim-1989-2015-age|ministry_of_immigrant_absorption|עולה חדש|--
809|olim-1989-2015-age|ministry_of_immigrant_absorption|עולים חדשים|--
809|olim-1989-2015-age|ministry_of_immigrant_absorption|עליה|--
809|olim-1989-2015-age|ministry_of_immigrant_absorption|עלייה|--
809|olim-1989-2015-age|ministry_of_immigrant_absorption|קליטת עלייה|--
810|olim-1989-2015-continent|ministry_of_immigrant_absorption|אוכלוסיה|--
810|olim-1989-2015-continent|ministry_of_immigrant_absorption|ארצות מוצא עולים|--
810|olim-1989-2015-continent|ministry_of_immigrant_absorption|עולה|--
810|olim-1989-2015-continent|ministry_of_immigrant_absorption|עולה חדש|--
810|olim-1989-2015-continent|ministry_of_immigrant_absorption|עולים|--
810|olim-1989-2015-continent|ministry_of_immigrant_absorption|עולים חדשים|--
810|olim-1989-2015-continent|ministry_of_immigrant_absorption|קליטת עלייה|--
811|olim-1989-2015-district|ministry_of_immigrant_absorption|אוכלוסיה|--
811|olim-1989-2015-district|ministry_of_immigrant_absorption|מחוזות משרד העלייה והקליטה|--
811|olim-1989-2015-district|ministry_of_immigrant_absorption|עולה|--
811|olim-1989-2015-district|ministry_of_immigrant_absorption|עולה חדש|--
811|olim-1989-2015-district|ministry_of_immigrant_absorption|עולים חדשים|--
811|olim-1989-2015-district|ministry_of_immigrant_absorption|עליה|--
811|olim-1989-2015-district|ministry_of_immigrant_absorption|עלייה|--
811|olim-1989-2015-district|ministry_of_immigrant_absorption|קליטת עלייה|--
812|olim-1989-2015-gender|ministry_of_immigrant_absorption|אוכלוסיה|--
812|olim-1989-2015-gender|ministry_of_immigrant_absorption|גברים|--
812|olim-1989-2015-gender|ministry_of_immigrant_absorption|מגדר|--
812|olim-1989-2015-gender|ministry_of_immigrant_absorption|נשים|--
812|olim-1989-2015-gender|ministry_of_immigrant_absorption|נשים וגברים|--
812|olim-1989-2015-gender|ministry_of_immigrant_absorption|עולה|--
812|olim-1989-2015-gender|ministry_of_immigrant_absorption|עולה חדש|--
812|olim-1989-2015-gender|ministry_of_immigrant_absorption|עולים|--
812|olim-1989-2015-gender|ministry_of_immigrant_absorption|עולים חדשים|--
812|olim-1989-2015-gender|ministry_of_immigrant_absorption|עליה|--
812|olim-1989-2015-gender|ministry_of_immigrant_absorption|עלייה|--
812|olim-1989-2015-gender|ministry_of_immigrant_absorption|קליטת עליה|--
812|olim-1989-2015-gender|ministry_of_immigrant_absorption|קליטת עלייה|--
813|olim-1989-2015-main|ministry_of_immigrant_absorption|אוכלוסיה|--
813|olim-1989-2015-main|ministry_of_immigrant_absorption|ארצות מוצא עולים חדשים|--
813|olim-1989-2015-main|ministry_of_immigrant_absorption|עולה|--
813|olim-1989-2015-main|ministry_of_immigrant_absorption|עולה חדש|--
813|olim-1989-2015-main|ministry_of_immigrant_absorption|עולים|--
813|olim-1989-2015-main|ministry_of_immigrant_absorption|עולים חדשים|--
813|olim-1989-2015-main|ministry_of_immigrant_absorption|עליה|--
813|olim-1989-2015-main|ministry_of_immigrant_absorption|עלייה|--
813|olim-1989-2015-main|ministry_of_immigrant_absorption|קליטת עליה|--
813|olim-1989-2015-main|ministry_of_immigrant_absorption|קליטת עלייה|--
814|olim-1989-2015-profession|ministry_of_immigrant_absorption|אוכלוסיה|--
814|olim-1989-2015-profession|ministry_of_immigrant_absorption|מקצועות|--
814|olim-1989-2015-profession|ministry_of_immigrant_absorption|מקצועות של עולים חדשים|--
814|olim-1989-2015-profession|ministry_of_immigrant_absorption|משלח יד|--
814|olim-1989-2015-profession|ministry_of_immigrant_absorption|עולה חדש|--
814|olim-1989-2015-profession|ministry_of_immigrant_absorption|עולים חדשים|--
814|olim-1989-2015-profession|ministry_of_immigrant_absorption|עליה|--
814|olim-1989-2015-profession|ministry_of_immigrant_absorption|עלייה|--
814|olim-1989-2015-profession|ministry_of_immigrant_absorption|קליטת עליה|--
814|olim-1989-2015-profession|ministry_of_immigrant_absorption|קליטת עלייה|--
815|olim-1989-2015-town-county|ministry_of_immigrant_absorption|אוכלוסיה|--
815|olim-1989-2015-town-county|ministry_of_immigrant_absorption|ישובים בישראל|--
815|olim-1989-2015-town-county|ministry_of_immigrant_absorption|עולה|--
815|olim-1989-2015-town-county|ministry_of_immigrant_absorption|עולה חדש|--
815|olim-1989-2015-town-county|ministry_of_immigrant_absorption|עולים|--
815|olim-1989-2015-town-county|ministry_of_immigrant_absorption|עולים חדשים|--
815|olim-1989-2015-town-county|ministry_of_immigrant_absorption|עלייה|--
815|olim-1989-2015-town-county|ministry_of_immigrant_absorption|קליטה|--
815|olim-1989-2015-town-county|ministry_of_immigrant_absorption|קליטת עליה|--
816|olim-1989-2015-year-month|ministry_of_immigrant_absorption|אוכלוסיה|--
816|olim-1989-2015-year-month|ministry_of_immigrant_absorption|עולה|--
816|olim-1989-2015-year-month|ministry_of_immigrant_absorption|עולה חדש|--
816|olim-1989-2015-year-month|ministry_of_immigrant_absorption|עולים חדשים|--
816|olim-1989-2015-year-month|ministry_of_immigrant_absorption|עליה|--
816|olim-1989-2015-year-month|ministry_of_immigrant_absorption|עלייה|--
816|olim-1989-2015-year-month|ministry_of_immigrant_absorption|קליטת עליה|--
816|olim-1989-2015-year-month|ministry_of_immigrant_absorption|קליטת עלייה|--
817|onboard_bsh_2019|ministry_of_transport|אוטובוס|--
817|onboard_bsh_2019|ministry_of_transport|נפחי נוסעים|--
817|onboard_bsh_2019|ministry_of_transport|ספירות נוסעים|--
817|onboard_bsh_2019|ministry_of_transport|ספירות עולים יורדים|--
817|onboard_bsh_2019|ministry_of_transport|עמידה בלוח זמנים|--
817|onboard_bsh_2019|ministry_of_transport|תחבורה ציבורית|--
818|onboardbusta2022peima1|ministry_of_transport|אוטובוס|--
818|onboardbusta2022peima1|ministry_of_transport|נפחי נוסעים|--
818|onboardbusta2022peima1|ministry_of_transport|ספירות נוסעים|--
818|onboardbusta2022peima1|ministry_of_transport|ספירות עולים יורדים|--
818|onboardbusta2022peima1|ministry_of_transport|עמידה בלוח זמנים|--
818|onboardbusta2022peima1|ministry_of_transport|תחבורה ציבורית|--
819|open-area-sens|ministry_of_the_environment|בעלי חיים|--
819|open-area-sens|ministry_of_the_environment|הגנת הסביבה|--
819|open-area-sens|ministry_of_the_environment|מורשת|--
819|open-area-sens|ministry_of_the_environment|נוף|--
